deviceID,valCO2,date,time
 444,762, 2020-10-29 , 22:01:51.665160 
 444,762, 2020-10-29 , 22:01:52.755615 
 444,764, 2020-10-29 , 22:01:53.845873 
 444,764, 2020-10-29 , 22:01:54.936329 
 444,764, 2020-10-29 , 22:01:56.026841 
 444,764, 2020-10-29 , 22:01:57.117352 
 444,765, 2020-10-29 , 22:01:58.207811 
 444,765, 2020-10-29 , 22:01:59.348280 
 444,766, 2020-10-29 , 22:02:00.438814 
 444,766, 2020-10-29 , 22:02:01.529818 
 444,766, 2020-10-29 , 22:02:02.620131 
 444,766, 2020-10-29 , 22:02:03.710581 
 444,766, 2020-10-29 , 22:02:04.801047 
 444,767, 2020-10-29 , 22:02:05.891787 
 444,767, 2020-10-29 , 22:02:06.981290 
 444,768, 2020-10-29 , 22:02:08.072152 
 444,768, 2020-10-29 , 22:02:09.162700 
 444,768, 2020-10-29 , 22:02:10.253371 
 444,768, 2020-10-29 , 22:02:11.393928 
 444,770, 2020-10-29 , 22:02:12.534679 
 444,771, 2020-10-29 , 22:02:13.624960 
 444,771, 2020-10-29 , 22:02:14.715447 
 444,771, 2020-10-29 , 22:02:15.805194 
 444,771, 2020-10-29 , 22:02:16.895338 
 444,773, 2020-10-29 , 22:02:17.986114 
 444,773, 2020-10-29 , 22:02:19.076421 
 444,773, 2020-10-29 , 22:02:20.167255 
 444,773, 2020-10-29 , 22:02:21.407833 
 444,775, 2020-10-29 , 22:02:22.498596 
 444,776, 2020-10-29 , 22:02:23.588712 
 444,776, 2020-10-29 , 22:02:24.678763 
 444,778, 2020-10-29 , 22:02:25.769870 
 444,778, 2020-10-29 , 22:02:26.860548 
 444,779, 2020-10-29 , 22:02:27.951023 
 444,779, 2020-10-29 , 22:02:29.041525 
 444,781, 2020-10-29 , 22:02:30.131802 
 444,781, 2020-10-29 , 22:02:31.222311 
 444,783, 2020-10-29 , 22:02:32.312973 
 444,783, 2020-10-29 , 22:02:33.453389 
 444,784, 2020-10-29 , 22:02:34.544027 
 444,786, 2020-10-29 , 22:02:35.634719 
 444,786, 2020-10-29 , 22:02:36.724433 
 444,787, 2020-10-29 , 22:02:37.815530 
 444,787, 2020-10-29 , 22:02:38.906165 
 444,789, 2020-10-29 , 22:02:39.996659 
 444,789, 2020-10-29 , 22:02:41.087117 
 444,791, 2020-10-29 , 22:02:42.177628 
 444,791, 2020-10-29 , 22:02:43.268099 
 444,792, 2020-10-29 , 22:02:44.358596 
 444,792, 2020-10-29 , 22:02:45.499122 
 444,794, 2020-10-29 , 22:02:46.589537 
 444,797, 2020-10-29 , 22:02:47.680304 
 444,797, 2020-10-29 , 22:02:48.770947 
 444,797, 2020-10-29 , 22:02:49.861257 
 444,797, 2020-10-29 , 22:02:50.951909 
 444,798, 2020-10-29 , 22:02:52.042351 
 444,798, 2020-10-29 , 22:02:53.132855 
 444,799, 2020-10-29 , 22:02:54.223582 
 444,799, 2020-10-29 , 22:02:55.314522 
 444,800, 2020-10-29 , 22:02:56.405113 
 444,800, 2020-10-29 , 22:02:57.545644 
 444,799, 2020-10-29 , 22:02:58.686002 
 444,799, 2020-10-29 , 22:02:59.776444 
 444,799, 2020-10-29 , 22:03:00.866947 
 444,795, 2020-10-29 , 22:03:01.957446 
 444,795, 2020-10-29 , 22:03:03.047949 
 444,793, 2020-10-29 , 22:03:04.138421 
 444,793, 2020-10-29 , 22:03:05.228966 
 444,789, 2020-10-29 , 22:03:06.319346 
 444,789, 2020-10-29 , 22:03:07.560022 
 444,786, 2020-10-29 , 22:03:08.650661 
 444,784, 2020-10-29 , 22:03:09.740900 
 444,784, 2020-10-29 , 22:03:10.831332 
 444,780, 2020-10-29 , 22:03:11.921995 
 444,780, 2020-10-29 , 22:03:13.012568 
 444,775, 2020-10-29 , 22:03:14.102899 
 444,775, 2020-10-29 , 22:03:15.192846 
 444,771, 2020-10-29 , 22:03:16.284562 
 444,771, 2020-10-29 , 22:03:17.375281 
 444,762, 2020-10-29 , 22:03:18.465302 
 444,762, 2020-10-29 , 22:03:19.605104 
 444,755, 2020-10-29 , 22:03:20.695583 
 444,752, 2020-10-29 , 22:03:21.785913 
 444,752, 2020-10-29 , 22:03:22.876401 
 444,745, 2020-10-29 , 22:03:23.966899 
 444,745, 2020-10-29 , 22:03:25.057373 
 444,743, 2020-10-29 , 22:03:26.147893 
 444,743, 2020-10-29 , 22:03:27.238331 
 444,740, 2020-10-29 , 22:03:28.328860 
 444,740, 2020-10-29 , 22:03:29.418939 
 444,737, 2020-10-29 , 22:03:30.510111 
 444,737, 2020-10-29 , 22:03:31.650701 
 444,733, 2020-10-29 , 22:03:32.741325 
 444,729, 2020-10-29 , 22:03:33.832188 
 444,729, 2020-10-29 , 22:03:34.921902 
 444,729, 2020-10-29 , 22:03:36.013028 
 444,729, 2020-10-29 , 22:03:37.103648 
 444,727, 2020-10-29 , 22:03:38.194421 
 444,727, 2020-10-29 , 22:03:39.284998 
 444,725, 2020-10-29 , 22:03:40.375601 
 444,725, 2020-10-29 , 22:03:41.465992 
 444,722, 2020-10-29 , 22:03:42.556964 
 444,722, 2020-10-29 , 22:03:43.696477 
 444,719, 2020-10-29 , 22:03:44.786980 
 444,717, 2020-10-29 , 22:03:45.877573 
 444,717, 2020-10-29 , 22:03:46.968412 
 444,714, 2020-10-29 , 22:03:48.058945 
 444,714, 2020-10-29 , 22:03:49.149949 
 444,712, 2020-10-29 , 22:03:50.240435 
 444,712, 2020-10-29 , 22:03:51.331161 
 444,710, 2020-10-29 , 22:03:52.421836 
 444,710, 2020-10-29 , 22:03:53.512801 
 444,708, 2020-10-29 , 22:03:54.603380 
 444,708, 2020-10-29 , 22:03:55.743262 
 444,707, 2020-10-29 , 22:03:56.885370 
 444,705, 2020-10-29 , 22:03:57.975201 
 444,705, 2020-10-29 , 22:03:59.065762 
 444,704, 2020-10-29 , 22:04:00.156431 
 444,704, 2020-10-29 , 22:04:01.246646 
 444,701, 2020-10-29 , 22:04:02.337769 
 444,701, 2020-10-29 , 22:04:03.428505 
 444,698, 2020-10-29 , 22:04:04.519244 
 444,698, 2020-10-29 , 22:04:05.760505 
 444,694, 2020-10-29 , 22:04:06.851173 
 444,692, 2020-10-29 , 22:04:07.941127 
 444,692, 2020-10-29 , 22:04:09.031652 
 444,691, 2020-10-29 , 22:04:10.122107 
 444,691, 2020-10-29 , 22:04:11.213014 
 444,688, 2020-10-29 , 22:04:12.303773 
 444,688, 2020-10-29 , 22:04:13.394106 
 444,685, 2020-10-29 , 22:04:14.484931 
 444,685, 2020-10-29 , 22:04:15.576383 
 444,681, 2020-10-29 , 22:04:16.666842 
 444,681, 2020-10-29 , 22:04:17.807283 
 444,679, 2020-10-29 , 22:04:18.898018 
 444,676, 2020-10-29 , 22:04:19.988296 
 444,676, 2020-10-29 , 22:04:21.080071 
 444,671, 2020-10-29 , 22:04:22.171096 
 444,671, 2020-10-29 , 22:04:23.261307 
 444,670, 2020-10-29 , 22:04:24.351787 
 444,670, 2020-10-29 , 22:04:25.442504 
 444,667, 2020-10-29 , 22:04:26.533009 
 444,667, 2020-10-29 , 22:04:27.622991 
 444,667, 2020-10-29 , 22:04:28.713782 
 444,667, 2020-10-29 , 22:04:29.855550 
 444,665, 2020-10-29 , 22:04:30.996144 
 444,662, 2020-10-29 , 22:04:32.086866 
 444,662, 2020-10-29 , 22:04:33.175703 
 444,660, 2020-10-29 , 22:04:34.268105 
 444,660, 2020-10-29 , 22:04:35.358705 
 444,658, 2020-10-29 , 22:04:36.449464 
 444,658, 2020-10-29 , 22:04:37.539990 
 444,657, 2020-10-29 , 22:04:38.630445 
 444,657, 2020-10-29 , 22:04:39.871658 
 444,656, 2020-10-29 , 22:04:40.961372 
 444,655, 2020-10-29 , 22:04:42.052098 
 444,655, 2020-10-29 , 22:04:43.144037 
 444,654, 2020-10-29 , 22:04:44.234535 
 444,654, 2020-10-29 , 22:04:45.325233 
 444,653, 2020-10-29 , 22:04:46.414793 
 444,653, 2020-10-29 , 22:04:47.507152 
 444,651, 2020-10-29 , 22:04:48.597898 
 444,651, 2020-10-29 , 22:04:49.688286 
 444,651, 2020-10-29 , 22:04:50.778797 
 444,651, 2020-10-29 , 22:04:51.919553 
 444,651, 2020-10-29 , 22:04:53.010412 
 444,649, 2020-10-29 , 22:04:54.100896 
 444,649, 2020-10-29 , 22:04:55.192344 
 444,649, 2020-10-29 , 22:04:56.283352 
 444,649, 2020-10-29 , 22:04:57.373428 
 444,650, 2020-10-29 , 22:04:58.464493 
 444,650, 2020-10-29 , 22:04:59.554153 
 444,650, 2020-10-29 , 22:05:00.645726 
 444,650, 2020-10-29 , 22:05:01.736504 
 444,650, 2020-10-29 , 22:05:02.828162 
 444,650, 2020-10-29 , 22:05:03.968687 
 444,650, 2020-10-29 , 22:05:05.107585 
 444,649, 2020-10-29 , 22:05:06.200150 
 444,649, 2020-10-29 , 22:05:07.290678 
 444,649, 2020-10-29 , 22:05:08.381112 
 444,649, 2020-10-29 , 22:05:09.471918 
 444,649, 2020-10-29 , 22:05:10.561943 
 444,649, 2020-10-29 , 22:05:11.652381 
 444,648, 2020-10-29 , 22:05:12.743299 
 444,648, 2020-10-29 , 22:05:13.983892 
 444,647, 2020-10-29 , 22:05:15.074451 
 444,646, 2020-10-29 , 22:05:16.165174 
 444,646, 2020-10-29 , 22:05:17.256787 
 444,645, 2020-10-29 , 22:05:18.347180 
 444,645, 2020-10-29 , 22:05:19.437641 
 444,645, 2020-10-29 , 22:05:20.528381 
 444,645, 2020-10-29 , 22:05:21.619533 
 444,644, 2020-10-29 , 22:05:22.709748 
 444,644, 2020-10-29 , 22:05:23.800234 
 444,644, 2020-10-29 , 22:05:24.890739 
 444,644, 2020-10-29 , 22:05:26.031396 
 444,643, 2020-10-29 , 22:05:27.121924 
 444,642, 2020-10-29 , 22:05:28.212573 
 444,642, 2020-10-29 , 22:05:29.303804 
 444,641, 2020-10-29 , 22:05:30.394067 
 444,641, 2020-10-29 , 22:05:31.485058 
 444,640, 2020-10-29 , 22:05:32.575333 
 444,640, 2020-10-29 , 22:05:33.666117 
 444,638, 2020-10-29 , 22:05:34.756783 
 444,638, 2020-10-29 , 22:05:35.847509 
 444,636, 2020-10-29 , 22:05:36.937622 
 444,636, 2020-10-29 , 22:05:38.079170 
 444,632, 2020-10-29 , 22:05:39.169511 
 444,630, 2020-10-29 , 22:05:40.260143 
 444,630, 2020-10-29 , 22:05:41.351899 
 444,630, 2020-10-29 , 22:05:42.441830 
 444,630, 2020-10-29 , 22:05:43.532984 
 444,627, 2020-10-29 , 22:05:44.623700 
 444,627, 2020-10-29 , 22:05:45.714492 
 444,624, 2020-10-29 , 22:05:46.804925 
 444,624, 2020-10-29 , 22:05:47.895758 
 444,621, 2020-10-29 , 22:05:48.986327 
 444,621, 2020-10-29 , 22:05:50.126900 
 444,618, 2020-10-29 , 22:05:51.267688 
 444,615, 2020-10-29 , 22:05:52.358270 
 444,615, 2020-10-29 , 22:05:53.449171 
 444,614, 2020-10-29 , 22:05:54.540047 
 444,614, 2020-10-29 , 22:05:55.630955 
 444,612, 2020-10-29 , 22:05:56.720403 
 444,612, 2020-10-29 , 22:05:57.811448 
 444,611, 2020-10-29 , 22:05:58.901900 
 444,611, 2020-10-29 , 22:06:00.143084 
 444,610, 2020-10-29 , 22:06:01.235280 
 444,608, 2020-10-29 , 22:06:02.324545 
 444,608, 2020-10-29 , 22:06:03.416128 
 444,606, 2020-10-29 , 22:06:04.506615 
 444,606, 2020-10-29 , 22:06:05.596848 
 444,605, 2020-10-29 , 22:06:06.687675 
 444,605, 2020-10-29 , 22:06:07.778417 
 444,603, 2020-10-29 , 22:06:08.870507 
 444,603, 2020-10-29 , 22:06:09.960548 
 444,602, 2020-10-29 , 22:06:11.051311 
 444,602, 2020-10-29 , 22:06:12.191668 
 444,601, 2020-10-29 , 22:06:13.282149 
 444,601, 2020-10-29 , 22:06:14.372509 
 444,601, 2020-10-29 , 22:06:15.463744 
 444,600, 2020-10-29 , 22:06:16.555626 
 444,600, 2020-10-29 , 22:06:17.645697 
 444,600, 2020-10-29 , 22:06:18.736817 
 444,600, 2020-10-29 , 22:06:19.826815 
 444,600, 2020-10-29 , 22:06:20.917989 
 444,600, 2020-10-29 , 22:06:22.008449 
 444,600, 2020-10-29 , 22:06:23.100201 
 444,600, 2020-10-29 , 22:06:24.240859 
 444,600, 2020-10-29 , 22:06:25.381701 
 444,600, 2020-10-29 , 22:06:26.472549 
 444,600, 2020-10-29 , 22:06:27.563474 
 444,601, 2020-10-29 , 22:06:28.653988 
 444,601, 2020-10-29 , 22:06:29.744787 
 444,600, 2020-10-29 , 22:06:30.835289 
 444,600, 2020-10-29 , 22:06:31.925891 
 444,601, 2020-10-29 , 22:06:33.017830 
 444,601, 2020-10-29 , 22:06:34.258463 
 444,601, 2020-10-29 , 22:06:35.348893 
 444,601, 2020-10-29 , 22:06:36.439351 
 444,601, 2020-10-29 , 22:06:37.529863 
 444,602, 2020-10-29 , 22:06:38.621577 
 444,602, 2020-10-29 , 22:06:39.712452 
 444,603, 2020-10-29 , 22:06:40.803232 
 444,603, 2020-10-29 , 22:06:41.893814 
 444,604, 2020-10-29 , 22:06:42.984979 
 444,604, 2020-10-29 , 22:06:44.075690 
 444,604, 2020-10-29 , 22:06:45.166283 
 444,604, 2020-10-29 , 22:06:46.305898 
 444,605, 2020-10-29 , 22:06:47.398129 
 444,604, 2020-10-29 , 22:06:48.488848 
 444,604, 2020-10-29 , 22:06:49.579443 
 444,604, 2020-10-29 , 22:06:50.670144 
 444,604, 2020-10-29 , 22:06:51.761101 
 444,605, 2020-10-29 , 22:06:52.851483 
 444,605, 2020-10-29 , 22:06:53.941891 
 444,605, 2020-10-29 , 22:06:55.032699 
 444,605, 2020-10-29 , 22:06:56.124638 
 444,605, 2020-10-29 , 22:06:57.215732 
 444,605, 2020-10-29 , 22:06:58.355445 
 444,605, 2020-10-29 , 22:06:59.497333 
 444,605, 2020-10-29 , 22:07:00.587692 
 444,605, 2020-10-29 , 22:07:01.678277 
 444,605, 2020-10-29 , 22:07:02.767984 
 444,605, 2020-10-29 , 22:07:03.859247 
 444,605, 2020-10-29 , 22:07:04.951032 
 444,605, 2020-10-29 , 22:07:06.041507 
 444,604, 2020-10-29 , 22:07:07.131974 
 444,604, 2020-10-29 , 22:07:09.463885 
 444,604, 2020-10-29 , 22:07:10.554584 
 444,604, 2020-10-29 , 22:07:11.644985 
 444,603, 2020-10-29 , 22:07:12.735758 
 444,603, 2020-10-29 , 22:07:13.826170 
 444,603, 2020-10-29 , 22:07:14.917819 
 444,603, 2020-10-29 , 22:07:16.008298 
 444,602, 2020-10-29 , 22:07:17.099423 
 444,602, 2020-10-29 , 22:07:18.189910 
 444,602, 2020-10-29 , 22:07:19.280453 
 444,602, 2020-10-29 , 22:07:20.421037 
 444,601, 2020-10-29 , 22:07:21.512889 
 444,601, 2020-10-29 , 22:07:22.603242 
 444,601, 2020-10-29 , 22:07:23.694305 
 444,600, 2020-10-29 , 22:07:24.785559 
 444,600, 2020-10-29 , 22:07:25.876108 
 444,599, 2020-10-29 , 22:07:26.966588 
 444,599, 2020-10-29 , 22:07:28.058327 
 444,598, 2020-10-29 , 22:07:29.148242 
 444,598, 2020-10-29 , 22:07:30.239517 
 444,597, 2020-10-29 , 22:07:31.331268 
 444,597, 2020-10-29 , 22:07:32.471846 
 444,596, 2020-10-29 , 22:07:33.612406 
 444,594, 2020-10-29 , 22:07:34.702121 
 444,594, 2020-10-29 , 22:07:35.794682 
 444,594, 2020-10-29 , 22:07:36.885179 
 444,594, 2020-10-29 , 22:07:37.975628 
 444,592, 2020-10-29 , 22:07:39.066312 
 444,592, 2020-10-29 , 22:07:40.158116 
 444,591, 2020-10-29 , 22:07:41.248738 
 444,591, 2020-10-29 , 22:07:42.489641 
 444,589, 2020-10-29 , 22:07:43.580050 
 444,589, 2020-10-29 , 22:07:44.670655 
 444,589, 2020-10-29 , 22:07:45.761519 
 444,588, 2020-10-29 , 22:07:46.852580 
 444,588, 2020-10-29 , 22:07:47.943860 
 444,587, 2020-10-29 , 22:07:49.033740 
 444,587, 2020-10-29 , 22:07:50.124960 
 444,586, 2020-10-29 , 22:07:51.216927 
 444,586, 2020-10-29 , 22:07:52.307607 
 444,585, 2020-10-29 , 22:07:53.398114 
 444,585, 2020-10-29 , 22:07:54.538639 
 444,585, 2020-10-29 , 22:07:55.679905 
 444,584, 2020-10-29 , 22:07:56.771334 
 444,584, 2020-10-29 , 22:07:57.861922 
 444,584, 2020-10-29 , 22:07:58.952558 
 444,584, 2020-10-29 , 22:08:00.043035 
 444,583, 2020-10-29 , 22:08:01.134475 
 444,583, 2020-10-29 , 22:08:02.225772 
 444,582, 2020-10-29 , 22:08:03.316155 
 444,582, 2020-10-29 , 22:08:04.556976 
 444,582, 2020-10-29 , 22:08:05.647437 
 444,581, 2020-10-29 , 22:08:06.739012 
 444,581, 2020-10-29 , 22:08:07.829722 
 444,580, 2020-10-29 , 22:08:08.920384 
 444,580, 2020-10-29 , 22:08:10.010823 
 444,578, 2020-10-29 , 22:08:11.102676 
 444,578, 2020-10-29 , 22:08:12.193367 
 444,578, 2020-10-29 , 22:08:13.283886 
 444,578, 2020-10-29 , 22:08:14.375857 
 444,577, 2020-10-29 , 22:08:15.466238 
 444,577, 2020-10-29 , 22:08:16.606736 
 444,576, 2020-10-29 , 22:08:17.697314 
 444,576, 2020-10-29 , 22:08:18.789063 
 444,576, 2020-10-29 , 22:08:19.879370 
 444,576, 2020-10-29 , 22:08:20.971092 
 444,576, 2020-10-29 , 22:08:22.061577 
 444,574, 2020-10-29 , 22:08:23.152396 
 444,574, 2020-10-29 , 22:08:24.242937 
 444,573, 2020-10-29 , 22:08:25.333652 
 444,573, 2020-10-29 , 22:08:26.425811 
 444,573, 2020-10-29 , 22:08:27.516225 
 444,573, 2020-10-29 , 22:08:28.655994 
 444,572, 2020-10-29 , 22:08:29.798547 
 444,572, 2020-10-29 , 22:08:30.889155 
 444,572, 2020-10-29 , 22:08:31.979708 
 444,571, 2020-10-29 , 22:08:33.071638 
 444,571, 2020-10-29 , 22:08:34.161344 
 444,571, 2020-10-29 , 22:08:35.252386 
 444,571, 2020-10-29 , 22:08:36.343150 
 444,571, 2020-10-29 , 22:08:37.435137 
 444,571, 2020-10-29 , 22:08:38.675786 
 444,571, 2020-10-29 , 22:08:39.765563 
 444,570, 2020-10-29 , 22:08:41.947792 
 444,570, 2020-10-29 , 22:08:43.039530 
 444,570, 2020-10-29 , 22:08:44.129389 
 444,569, 2020-10-29 , 22:08:45.220480 
 444,569, 2020-10-29 , 22:08:46.311939 
 444,568, 2020-10-29 , 22:08:47.402550 
 444,568, 2020-10-29 , 22:08:48.494450 
 444,568, 2020-10-29 , 22:08:49.585394 
 444,568, 2020-10-29 , 22:08:50.726147 
 444,567, 2020-10-29 , 22:08:51.866590 
 444,566, 2020-10-29 , 22:08:52.958400 
 444,566, 2020-10-29 , 22:08:54.049003 
 444,565, 2020-10-29 , 22:08:55.139779 
 444,565, 2020-10-29 , 22:08:56.230663 
 444,564, 2020-10-29 , 22:08:57.322078 
 444,564, 2020-10-29 , 22:08:58.412474 
 444,562, 2020-10-29 , 22:08:59.504164 
 444,562, 2020-10-29 , 22:09:00.745126 
 444,562, 2020-10-29 , 22:09:01.835195 
 444,561, 2020-10-29 , 22:09:02.925927 
 444,561, 2020-10-29 , 22:09:04.017487 
 444,560, 2020-10-29 , 22:09:05.107940 
 444,560, 2020-10-29 , 22:09:06.198449 
 444,559, 2020-10-29 , 22:09:07.290194 
 444,559, 2020-10-29 , 22:09:08.380785 
 444,558, 2020-10-29 , 22:09:09.471317 
 444,558, 2020-10-29 , 22:09:10.562873 
 444,557, 2020-10-29 , 22:09:11.653310 
 444,557, 2020-10-29 , 22:09:12.793176 
 444,557, 2020-10-29 , 22:09:13.885557 
 444,556, 2020-10-29 , 22:09:14.976424 
 444,556, 2020-10-29 , 22:09:16.067200 
 444,555, 2020-10-29 , 22:09:17.157788 
 444,555, 2020-10-29 , 22:09:18.248903 
 444,554, 2020-10-29 , 22:09:19.340015 
 444,554, 2020-10-29 , 22:09:20.430653 
 444,553, 2020-10-29 , 22:09:21.521249 
 444,553, 2020-10-29 , 22:09:22.613368 
 444,552, 2020-10-29 , 22:09:23.703818 
 444,551, 2020-10-29 , 22:09:25.985841 
 444,550, 2020-10-29 , 22:09:27.076303 
 444,550, 2020-10-29 , 22:09:28.168176 
 444,547, 2020-10-29 , 22:09:29.257809 
 444,547, 2020-10-29 , 22:09:30.349353 
 444,546, 2020-10-29 , 22:09:31.439671 
 444,546, 2020-10-29 , 22:09:32.531398 
 444,545, 2020-10-29 , 22:09:33.621937 
 444,545, 2020-10-29 , 22:09:34.862577 
 444,544, 2020-10-29 , 22:09:35.954544 
 444,542, 2020-10-29 , 22:09:37.045211 
 444,542, 2020-10-29 , 22:09:38.135691 
 444,541, 2020-10-29 , 22:09:39.226447 
 444,541, 2020-10-29 , 22:09:40.316549 
 444,540, 2020-10-29 , 22:09:41.407951 
 444,540, 2020-10-29 , 22:09:42.498570 
 444,539, 2020-10-29 , 22:09:43.590387 
 444,539, 2020-10-29 , 22:09:44.681023 
 444,538, 2020-10-29 , 22:09:45.771780 
 444,538, 2020-10-29 , 22:09:46.913259 
 444,537, 2020-10-29 , 22:09:48.055323 
 444,536, 2020-10-29 , 22:09:49.144363 
 444,536, 2020-10-29 , 22:09:50.234792 
 444,535, 2020-10-29 , 22:09:51.325572 
 444,535, 2020-10-29 , 22:09:52.417001 
 444,533, 2020-10-29 , 22:09:53.507537 
 444,533, 2020-10-29 , 22:09:54.598036 
 444,533, 2020-10-29 , 22:09:55.689733 
 444,533, 2020-10-29 , 22:09:56.929609 
 444,533, 2020-10-29 , 22:09:58.021255 
 444,533, 2020-10-29 , 22:09:59.111901 
 444,533, 2020-10-29 , 22:10:00.203979 
 444,532, 2020-10-29 , 22:10:01.293368 
 444,532, 2020-10-29 , 22:10:02.384978 
 444,532, 2020-10-29 , 22:10:03.476010 
 444,532, 2020-10-29 , 22:10:04.566053 
 444,531, 2020-10-29 , 22:10:05.656552 
 444,531, 2020-10-29 , 22:10:06.748321 
 444,530, 2020-10-29 , 22:10:07.838777 
 444,530, 2020-10-29 , 22:10:08.979370 
 444,530, 2020-10-29 , 22:10:10.071025 
 444,529, 2020-10-29 , 22:10:11.161517 
 444,529, 2020-10-29 , 22:10:12.251739 
 444,529, 2020-10-29 , 22:10:13.342626 
 444,529, 2020-10-29 , 22:10:14.433504 
 444,528, 2020-10-29 , 22:10:15.525333 
 444,528, 2020-10-29 , 22:10:16.615588 
 444,528, 2020-10-29 , 22:10:17.705985 
 444,528, 2020-10-29 , 22:10:18.796769 
 444,527, 2020-10-29 , 22:10:19.888696 
 444,527, 2020-10-29 , 22:10:21.028190 
 444,527, 2020-10-29 , 22:10:22.169833 
 444,527, 2020-10-29 , 22:10:23.261159 
 444,527, 2020-10-29 , 22:10:24.351762 
 444,525, 2020-10-29 , 22:10:25.442393 
 444,525, 2020-10-29 , 22:10:26.533018 
 444,525, 2020-10-29 , 22:10:27.625042 
 444,525, 2020-10-29 , 22:10:28.714817 
 444,524, 2020-10-29 , 22:10:29.805134 
 444,524, 2020-10-29 , 22:10:31.047138 
 444,524, 2020-10-29 , 22:10:32.138276 
 444,523, 2020-10-29 , 22:10:33.228852 
 444,523, 2020-10-29 , 22:10:34.319285 
 444,522, 2020-10-29 , 22:10:35.410042 
 444,522, 2020-10-29 , 22:10:36.501536 
 444,522, 2020-10-29 , 22:10:37.592112 
 444,522, 2020-10-29 , 22:10:38.682738 
 444,521, 2020-10-29 , 22:10:39.774407 
 444,521, 2020-10-29 , 22:10:40.863616 
 444,521, 2020-10-29 , 22:10:41.955430 
 444,521, 2020-10-29 , 22:10:43.096001 
 444,521, 2020-10-29 , 22:10:44.186635 
 444,520, 2020-10-29 , 22:10:45.277396 
 444,520, 2020-10-29 , 22:10:46.368178 
 444,518, 2020-10-29 , 22:10:47.459968 
 444,518, 2020-10-29 , 22:10:48.550837 
 444,517, 2020-10-29 , 22:10:49.641066 
 444,517, 2020-10-29 , 22:10:50.732922 
 444,516, 2020-10-29 , 22:10:51.822810 
 444,516, 2020-10-29 , 22:10:52.913922 
 444,515, 2020-10-29 , 22:10:54.004975 
 444,515, 2020-10-29 , 22:10:55.147311 
 444,514, 2020-10-29 , 22:10:56.287397 
 444,514, 2020-10-29 , 22:10:57.378117 
 444,514, 2020-10-29 , 22:10:58.468797 
 444,512, 2020-10-29 , 22:10:59.559338 
 444,512, 2020-10-29 , 22:11:00.649812 
 444,511, 2020-10-29 , 22:11:01.741616 
 444,511, 2020-10-29 , 22:11:02.832062 
 444,511, 2020-10-29 , 22:11:03.922538 
 444,511, 2020-10-29 , 22:11:05.163688 
 444,510, 2020-10-29 , 22:11:06.255693 
 444,509, 2020-10-29 , 22:11:07.345672 
 444,509, 2020-10-29 , 22:11:08.436090 
 444,508, 2020-10-29 , 22:11:09.527809 
 444,508, 2020-10-29 , 22:11:10.618242 
 444,508, 2020-10-29 , 22:11:11.709243 
 444,508, 2020-10-29 , 22:11:12.799676 
 444,508, 2020-10-29 , 22:11:13.891205 
 444,508, 2020-10-29 , 22:11:14.981700 
 444,508, 2020-10-29 , 22:11:16.072527 
 444,508, 2020-10-29 , 22:11:17.214196 
 444,508, 2020-10-29 , 22:11:18.303839 
 444,507, 2020-10-29 , 22:11:19.395309 
 444,507, 2020-10-29 , 22:11:20.485458 
 444,507, 2020-10-29 , 22:11:21.577146 
 444,507, 2020-10-29 , 22:11:22.667687 
 444,506, 2020-10-29 , 22:11:23.757489 
 444,506, 2020-10-29 , 22:11:24.849921 
 444,505, 2020-10-29 , 22:11:25.940387 
 444,505, 2020-10-29 , 22:11:27.031296 
 444,504, 2020-10-29 , 22:11:28.121636 
 444,504, 2020-10-29 , 22:11:29.262233 
 444,504, 2020-10-29 , 22:11:30.404501 
 444,504, 2020-10-29 , 22:11:31.495003 
 444,504, 2020-10-29 , 22:11:32.585361 
 444,504, 2020-10-29 , 22:11:33.675986 
 444,504, 2020-10-29 , 22:11:34.767405 
 444,504, 2020-10-29 , 22:11:35.858028 
 444,504, 2020-10-29 , 22:11:36.948579 
 444,504, 2020-10-29 , 22:11:38.040180 
 444,504, 2020-10-29 , 22:11:39.280688 
 444,502, 2020-10-29 , 22:11:40.371276 
 444,502, 2020-10-29 , 22:11:41.461723 
 444,502, 2020-10-29 , 22:11:42.553483 
 444,501, 2020-10-29 , 22:11:43.643982 
 444,501, 2020-10-29 , 22:11:44.734971 
 444,500, 2020-10-29 , 22:11:45.825320 
 444,500, 2020-10-29 , 22:11:46.916914 
 444,500, 2020-10-29 , 22:11:48.007613 
 444,500, 2020-10-29 , 22:11:49.098089 
 444,499, 2020-10-29 , 22:11:50.188414 
 444,499, 2020-10-29 , 22:11:51.329598 
 444,499, 2020-10-29 , 22:11:52.472016 
 444,499, 2020-10-29 , 22:11:53.562098 
 444,499, 2020-10-29 , 22:11:54.652797 
 444,499, 2020-10-29 , 22:11:55.743129 
 444,499, 2020-10-29 , 22:11:56.833565 
 444,499, 2020-10-29 , 22:11:57.925555 
 444,499, 2020-10-29 , 22:11:59.016045 
 444,498, 2020-10-29 , 22:12:00.106498 
 444,498, 2020-10-29 , 22:12:01.348460 
 444,498, 2020-10-29 , 22:12:02.442407 
 444,497, 2020-10-29 , 22:12:03.529264 
 444,497, 2020-10-29 , 22:12:04.619727 
 444,497, 2020-10-29 , 22:12:05.711635 
 444,497, 2020-10-29 , 22:12:06.802424 
 444,496, 2020-10-29 , 22:12:07.893076 
 444,496, 2020-10-29 , 22:12:08.984856 
